date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,age_diff,balance_diff,player_pool_diff,rank_advantage,points_diff
2005-09-07,FIFA World Cup qualification,Republic of Ireland,France,0,1,-1,0,-7.211958040929225,0.055678156861013406,-0.2441874104767674,-561.0,-56.0,-451.07000000000016
2005-09-07,Friendly,Japan,Honduras,5,4,1,1,-7.573232737411836,-0.8195834016729542,3.3524608033435523,456.0,61.0,317.3299999999999
2005-09-07,FIFA World Cup qualification,Malta,Croatia,1,1,0,0,-7.073394495412842,-0.3149847094801217,-6.640906507712251,-106.0,-160.0,-730.6899999999999
2005-09-07,FIFA World Cup qualification,Mexico,Panama,5,0,5,1,-0.040277777777774304,-0.8847222222222229,2.5153063123907247,344.0,18.0,132.55999999999995
2005-09-07,FIFA World Cup qualification,Northern Ireland,England,1,0,1,1,-0.593194464260236,1.6385076330432327,0.04193603347562558,-1544.0,-70.0,-470.93000000000006
2005-09-07,FIFA World Cup qualification,Poland,Wales,1,0,1,1,-0.18752261706593742,0.3046247376420368,-0.14839306740971558,214.0,2.0,2.1299999999998818
2005-09-07,FIFA World Cup qualification,Russia,Portugal,0,0,0,0,-4.128866805577815,-0.02955423768053933,0.8865206769104024,-61.0,-25.0,-234.85000000000014
2005-09-07,FIFA World Cup qualification,Spain,Serbia,1,1,0,0,-0.5044529872276371,-0.2015613125059943,1.0282384849159456,886.0,29.0,328.77
2005-10-07,Friendly,Poland,Iceland,3,2,1,1,-2.037959800683055,-0.4477912770841499,0.7053822189675989,284.0,43.0,170.04999999999995
2005-10-08,FIFA World Cup qualification,Belgium,Spain,0,2,-2,0,-1.8435678000346343,-1.318590169139295,0.8945251878103138,-747.0,-3.0,-63.23000000000002
2005-10-08,FIFA World Cup qualification,Cameroon,Egypt,1,1,0,0,-2.3175872093023315,-2.6802325581395365,2.729158938981551,54.0,-15.0,-43.86999999999989
2005-10-08,FIFA World Cup qualification,Croatia,Sweden,1,0,1,1,4.562524930195451,-0.1379138412445151,1.1044948643906274,-259.0,17.0,179.1199999999999
2005-10-08,FIFA World Cup qualification,Czech Republic,Netherlands,0,2,-2,0,2.1174761311747545,2.4788772870964664,-0.8372566857108108,-356.0,-25.0,-255.6099999999999
2005-10-08,FIFA World Cup qualification,Denmark,Greece,1,0,1,1,-5.507077975698948,-0.05420549722779455,1.1425547112340801,248.0,33.0,151.56999999999994
2005-10-08,FIFA World Cup qualification,Ecuador,Uruguay,0,0,0,0,1.036389330506978,0.9298710475181053,-1.198433067118141,-116.0,-16.0,-182.71000000000004
2005-10-08,FIFA World Cup qualification,England,Austria,1,0,1,1,-1.381189169242127,-0.5954056921444746,0.5409348841636286,1364.0,18.0,220.70000000000005
2005-10-08,Friendly,Latvia,Japan,2,2,0,0,5.155650319829427,1.5778251599147133,-1.7763696535795646,-462.0,-119.0,-532.8299999999999
2005-10-08,FIFA World Cup qualification,Lithuania,Serbia,0,2,-2,0,-6.360275689223059,-0.9135338345864668,1.2830658097995897,-121.0,-103.0,-406.24
2005-10-08,FIFA World Cup qualification,Northern Ireland,Wales,2,3,-1,0,-1.767158252977886,0.63131026659104,0.20404421963831343,-37.0,-44.0,-180.07000000000016
2005-10-08,FIFA World Cup qualification,Portugal,Liechtenstein,2,1,1,1,5.599455040871931,1.594913714804722,-2.662171038893331,364.0,191.0,905.6
2005-10-08,FIFA World Cup qualification,Senegal,Mali,3,0,3,1,0.8675429726996953,0.8943377148635001,1.5107993646308344,83.0,34.0,166.5999999999999
2005-10-08,FIFA World Cup qualification,Switzerland,France,1,1,0,0,-3.457972388249651,-0.5791753337370658,0.8846170449234032,-745.0,-13.0,-200.81000000000017
2005-10-08,FIFA World Cup qualification,Tunisia,Morocco,2,2,0,0,-1.5893300248139042,2.392059553349874,-1.616524633617881,-47.0,-27.0,-175.3800000000001
2005-10-08,Friendly,Turkey,Germany,2,1,1,1,1.3121812262615435,0.9245161873756551,-0.7280560171896457,-849.0,-29.0,-210.88999999999987
2005-10-09,FIFA World Cup qualification,Argentina,Peru,2,0,2,1,-0.9675302245250492,-0.034024179620033124,1.164398998347604,935.0,41.0,377.56999999999994
2005-10-09,Friendly,Australia,Jamaica,5,0,5,1,-3.080128586736514,-3.254792237171092,0.21445915311762853,190.0,35.0,169.73000000000002
2005-10-09,FIFA World Cup qualification,Bolivia,Brazil,1,1,0,0,-5.428653530377673,0.12520525451559905,-1.8919128688511182,-782.0,-84.0,-527.05
2005-10-11,Friendly,Qatar,Iraq,0,0,0,0,-3.444444444444443,-4.333333333333332,-1.4266109267813953,-3.0,21.0,70.99000000000001
2005-10-12,FIFA World Cup qualification,Brazil,Venezuela,3,0,3,1,1.8561045107698249,2.4238143533275363,0.11196779508891108,761.0,32.0,284.14999999999986
2005-10-12,FIFA World Cup qualification,Chile,Ecuador,0,0,0,0,0.382486486486485,1.671279279279279,-0.7457491905930764,338.0,-16.0,-40.940000000000055
2005-10-12,FIFA World Cup qualification,England,Poland,2,1,1,1,-0.9864411716517125,-1.3118221040942295,0.31050125357240344,1293.0,24.0,288.73
2005-10-12,FIFA World Cup qualification,France,Cyprus,4,0,4,1,4.83175311396171,2.6349693251533743,0.1627658567967618,967.0,125.0,718.1300000000001
2005-10-12,Friendly,Germany,China PR,1,0,1,1,-1.6991228070175453,-3.097368421052632,1.6741225675030629,1110.0,74.0,418.51
2005-10-12,FIFA World Cup qualification,Hungary,Croatia,0,0,0,0,-0.6139350359533893,1.1264567319613192,-2.6934346808619454,-72.0,-19.0,-182.53999999999996
2005-10-12,FIFA World Cup qualification,Republic of Ireland,Switzerland,0,0,0,0,-3.7539856526795745,0.6348534905980792,-1.1288044554001706,184.0,-43.0,-250.26
2005-10-12,FIFA World Cup qualification,Kazakhstan,Denmark,1,2,-1,0,2.690751445086704,1.6358381502890182,-5.519618862647928,-343.0,-88.0,-413.9000000000001
2005-10-12,FIFA World Cup qualification,Lithuania,Belgium,1,1,0,0,-4.012254901960787,0.6066176470588225,-0.6396978629266696,-260.0,-129.0,-671.78
2005-10-12,FIFA World Cup qualification,Portugal,Latvia,3,0,3,1,3.1708836123005,-2.8812767613857524,1.4524932952876295,360.0,129.0,645.45
2005-10-12,Friendly,Ukraine,Japan,1,0,1,1,7.767895217788613,-0.544623819677124,-0.2862525029704104,-420.0,-7.0,-61.559999999999945
2005-10-12,FIFA World Cup qualification,Uruguay,Argentina,1,0,1,1,1.7113210741982527,0.1915405194893154,-0.5630651079923616,-812.0,-10.0,-154.0999999999999
2005-10-12,FIFA World Cup qualification,Wales,Azerbaijan,2,0,2,1,-0.041811846689896015,-0.07317073170731803,2.5295533585922385,116.0,81.0,341.52
2005-10-26,Friendly,Mexico,Uruguay,3,1,2,1,-3.829901960784312,-1.1964052287581701,0.31257093425467275,207.0,-6.0,-78.04000000000019
2005-11-09,Friendly,France,Costa Rica,3,2,1,1,-2.368873845285947,-1.7098582610535225,1.9091349800904824,949.0,47.0,385.22
2005-11-12,Friendly,England,Argentina,3,2,1,1,-4.695864458501539,-2.0130105852061426,0.4028211289096948,665.0,-3.0,-54.99000000000001
2005-11-12,Friendly,France,Germany,0,0,0,0,1.3854213755247144,0.43233774620600585,0.30464964418197304,-162.0,11.0,168.8900000000001
2005-11-12,Friendly,Netherlands,Italy,1,3,-2,0,1.094398300906434,-1.5915523775348568,-1.0467733005790478,-370.0,3.0,44.22000000000003
2005-11-12,Friendly,Portugal,Croatia,2,0,2,1,1.5260605454590888,0.2799290053246004,-1.7590738012880518,258.0,4.0,40.12000000000012
2005-11-12,Friendly,South Africa,Senegal,2,3,-1,0,-0.964663243733014,1.0314104500151018,-1.4104028056840052,-52.0,-38.0,-208.18999999999983
2005-11-12,FIFA World Cup qualification,Spain,Slovakia,5,1,4,1,3.1891560353287502,-0.41302747791952754,0.3525695988984765,955.0,41.0,356.60000000000014
2005-11-12,FIFA World Cup qualification,Switzerland,Turkey,2,0,2,1,-3.38473223898648,-1.071353774906715,1.917322706295022,-58.0,27.0,178.9699999999998
2005-11-12,FIFA World Cup qualification,Uruguay,Australia,1,0,1,1,6.719414931905213,1.8114076761394706,0.044211833435691794,-74.0,13.0,141.86000000000013
2005-11-13,Friendly,China PR,Serbia,0,2,-2,0,-2.843609022556393,1.886466165413534,-0.20755951398602157,-103.0,-55.0,-239.3900000000001
2005-11-13,Friendly,Ecuador,Poland,0,3,-3,0,6.4571336915550575,1.8226000481193338,-1.853818050447794,-300.0,1.0,6.910000000000082
2005-11-14,Friendly,Saudi Arabia,Ghana,1,3,-2,0,-5.672537864027227,1.671083054061775,-0.48147048059073416,212.0,8.0,50.049999999999955
2005-11-15,Friendly,Morocco,Cameroon,0,0,0,0,2.002683363148492,0.1994633273703066,-0.9935837380277572,-8.0,37.0,210.97000000000003
2005-11-15,Friendly,Northern Ireland,Portugal,1,1,0,0,-8.12271085482542,0.29655915341233197,1.083166755905986,-281.0,-66.0,-400.10000000000014
2005-11-16,FIFA World Cup qualification,Australia,Uruguay,1,0,1,1,-6.719414931905213,-1.8114076761394706,-0.044211833435691794,74.0,-13.0,-141.86000000000013
2005-11-16,Friendly,Cyprus,Wales,1,0,1,1,-1.7893569844789425,-2.926829268292682,0.2584982454884752,-112.0,-97.0,-384.6200000000001
2005-11-16,Friendly,Egypt,Tunisia,1,2,-1,0,1.9042338709677438,0.08870967741935587,-0.11905056733591302,1.0,5.0,8.279999999999973
2005-11-16,Friendly,Japan,Angola,1,0,1,1,-5.993745557924662,0.9650319829424276,0.3690433498865877,454.0,72.0,373.15999999999985
2005-11-16,Friendly,Luxembourg,Canada,0,1,-1,0,1.9454545454545524,-2.1659090909090892,-1.6261887257093663,-47.0,-44.0,-217.93000000000006
2005-11-16,Friendly,Mexico,Bulgaria,0,3,-3,0,-1.473989898989899,-2.526767676767676,1.1173362167371517,327.0,65.0,339.6099999999999
2005-11-16,Friendly,Poland,Estonia,3,1,2,1,-0.6936201780415416,-1.7685459940652812,2.022199600122268,329.0,95.0,377.05999999999995
2005-11-16,Friendly,Qatar,Argentina,0,3,-3,0,-3.4324697754749565,-4.265975820379964,-4.016911185875722,-959.0,-33.0,-363.19000000000005
2005-11-16,FIFA World Cup qualification,Slovakia,Spain,1,1,0,0,-3.1891560353287502,0.41302747791952754,-0.3525695988984765,-955.0,-41.0,-356.60000000000014
2005-11-16,FIFA World Cup qualification,Turkey,Switzerland,4,2,2,1,3.38473223898648,1.071353774906715,-1.917322706295022,58.0,-27.0,-178.9699999999998
2005-12-03,Friendly,Saudi Arabia,Palestine,2,0,2,1,-2.1618541033434653,0.2522796352583576,0.07584678476744333,325.0,40.0,200.04999999999995
2005-12-05,Friendly,Iraq,Saudi Arabia,5,1,4,1,6.689631881121237,0.7477203647416424,-1.8248130897171801,-320.0,1.0,1.7699999999999818
2005-12-08,Friendly,Iraq,Saudi Arabia,2,0,2,1,6.689631881121237,0.7477203647416424,-1.8248130897171801,-320.0,1.0,1.7699999999999818
2005-12-14,Friendly,Mexico,Hungary,2,0,2,1,-2.812237237237227,-1.1803303303303316,1.3222762993568704,323.0,14.0,116.33999999999992
2005-12-27,Friendly,Ecuador,Senegal,1,2,-1,0,2.2111879321181647,2.007542426147076,-1.6585234147356314,-92.0,-8.0,-92.89999999999986
2005-12-29,Friendly,Ecuador,Uganda,1,2,-1,0,7.763513513513516,2.3040540540540526,-2.32997931454455,33.0,68.0,287.48
2005-12-29,Friendly,Egypt,Senegal,4,2,2,1,1.6664244186046488,2.203488372093023,-2.3178232420600153,-97.0,-17.0,-121.0
2006-01-02,Friendly,Qatar,Libya,2,0,2,1,-3.1666666666666714,-2.333333333333332,-3.8606299166097844,4.0,83.0,338.3299999999999
2006-01-11,Friendly,Ghana,Togo,0,1,-1,0,-4.2393162393162385,-4.418803418803417,2.494568224384508,109.0,56.0,222.54999999999995
2006-01-12,Friendly,Tunisia,Libya,1,0,1,1,0.5645161290322562,3.161290322580644,-2.145466165833036,29.0,76.0,328.3299999999999
2006-01-14,Friendly,Morocco,Zimbabwe,1,0,1,1,3.1083916083916137,-0.7762237762237767,-0.620422180672306,67.0,115.0,543.29
2006-01-15,Friendly,Tunisia,Ghana,2,0,2,1,1.3038323683484947,3.5800937413840614,-2.0177307463125613,-86.0,23.0,112.80999999999995
2006-01-17,Friendly,Morocco,Angola,2,2,0,0,1.3871794871794947,-0.8307692307692314,-0.0016462163657742224,63.0,76.0,413.78999999999996
2006-01-18,Friendly,Saudi Arabia,Sweden,1,1,0,0,-3.422723668560856,0.13271441786705296,-0.781656512753905,-39.0,-27.0,-90.8900000000001
2006-01-21,African Cup of Nations,Cameroon,Angola,3,1,2,1,-0.6155038759689972,-1.030232558139538,0.991937521661983,71.0,39.0,202.81999999999994
2006-01-21,Friendly,Saudi Arabia,Finland,1,1,0,0,-3.2183057162466966,0.4296989900970658,-0.8576740743027189,267.0,7.0,37.899999999999864
2006-01-22,African Cup of Nations,Tunisia,Zambia,4,1,3,1,4.207373271889402,5.161290322580644,-3.7067511130101805,24.0,51.0,244.51999999999998
2006-01-23,African Cup of Nations,Nigeria,Ghana,1,0,1,1,0.001221001220997664,-0.16056166056166177,-0.37185376561035355,9.0,25.0,117.68000000000006
2006-01-23,African Cup of Nations,Zimbabwe,Senegal,0,2,-2,0,-1.7568710359408044,0.4989429175475699,0.03817413956608462,-118.0,-110.0,-497.1899999999998
2006-01-24,African Cup of Nations,Egypt,Morocco,0,0,0,0,0.3149038461538396,2.48076923076923,-1.735575200953794,-46.0,-22.0,-167.10000000000014
2006-01-25,African Cup of Nations,Cameroon,Togo,2,0,2,1,-3.3488372093023315,-3.4302325581395365,3.086945849717585,78.0,69.0,299.77
2006-01-25,Friendly,Ecuador,Honduras,1,0,1,1,0.6673596673596762,-0.33056133056133064,1.9054958634617805,24.0,52.0,218.96000000000004
2006-01-25,Friendly,Mexico,Norway,2,1,1,1,2.6081831831831863,0.9007507507507491,0.04201852857351085,27.0,33.0,168.62999999999988
2006-01-25,Friendly,Saudi Arabia,Greece,1,1,0,0,-7.728180633955709,0.8339122883195813,-0.6223090208461288,231.0,-2.0,-24.65000000000009
2006-01-26,African Cup of Nations,Tunisia,South Africa,2,0,2,1,0.7268537913699191,1.0833682446585655,-0.7883698690400971,-46.0,16.0,78.90999999999985
2006-01-27,African Cup of Nations,Ghana,Senegal,1,0,1,1,-1.5416418207115896,-1.4653150467103941,-0.181041928411541,-12.0,-45.0,-242.08999999999992
2006-01-27,Friendly,Saudi Arabia,Lebanon,1,2,-1,0,-1.5118541033434667,2.452279635258357,0.4349806992595626,324.0,60.0,263.65999999999985
2006-01-28,African Cup of Nations,Libya,Morocco,0,0,0,0,-2.1538461538461604,-0.76923076923077,0.5289415322151552,-76.0,-103.0,-503.71000000000004
2006-01-30,African Cup of Nations,Tunisia,Guinea,0,3,-3,0,-0.6954838709677489,2.5212903225806436,-2.4353260925689773,6.0,36.0,169.26
2006-01-31,African Cup of Nations,Ghana,Zimbabwe,1,2,-1,0,0.2152292152292148,-1.964257964257964,-0.2192160679776256,106.0,65.0,255.0999999999999
2006-01-31,African Cup of Nations,Nigeria,Senegal,2,1,1,1,-1.540420819490592,-1.625876707272056,-0.5528956940218945,-3.0,-20.0,-124.40999999999985
2006-02-03,African Cup of Nations,Guinea,Senegal,2,3,-1,0,0.45767441860465397,-0.40651162790697626,0.23655341784487494,-104.0,-58.0,-298.53999999999996
2006-02-04,African Cup of Nations,Nigeria,Tunisia,1,1,0,0,-1.302611367127497,-3.740655401945723,1.6458769807022078,95.0,2.0,4.870000000000118
2006-02-07,African Cup of Nations,Egypt,Senegal,2,1,1,1,1.6664244186046488,2.203488372093023,-2.3178232420600153,-97.0,-17.0,-121.0
2006-02-09,African Cup of Nations,Senegal,Nigeria,0,1,-1,0,1.540420819490592,1.625876707272056,0.5528956940218945,3.0,20.0,124.40999999999985
2006-02-14,Friendly,Saudi Arabia,Syria,1,1,0,0,-11.411854103343465,-1.0810536980749745,0.10674663199054191,323.0,37.0,184.6199999999999
2006-02-18,Friendly,Japan,Finland,2,0,2,1,-2.0335305041612273,1.7424513377811373,-0.40672014015430324,407.0,45.0,235.40999999999985
2006-02-22,AFC Asian Cup qualification,Japan,India,6,0,6,1,4.3729211087420055,0.7316986496090969,2.4333047275912523,439.0,106.0,489.41999999999985
2006-03-01,Friendly,Argentina,Croatia,2,3,-1,0,-1.3075913866045568,0.9509911108998423,-1.120664207767386,856.0,11.0,165.94000000000005
2006-03-01,Friendly,Austria,Canada,0,2,-2,0,0.39658236500342525,-0.7758714969241254,1.1702539909783853,211.0,18.0,96.89999999999986
2006-03-01,Friendly,England,Uruguay,2,1,1,1,-6.407185532699792,-2.204551104695458,0.9658862369020564,1477.0,7.0,99.1099999999999
2006-03-01,Friendly,France,Slovakia,1,2,-1,0,0.5362985685071635,-0.9900306748466257,1.0955438116815452,914.0,42.0,375.84000000000015
2006-03-01,Friendly,Israel,Denmark,0,2,-2,0,7.8574181117533755,2.4691714836223504,-3.455735065693159,-334.0,-57.0,-294.98
2006-03-01,Friendly,Italy,Germany,4,1,3,1,1.0653305667171793,1.4168928265595149,0.30672879481840987,-341.0,3.0,28.269999999999982
2006-03-01,Friendly,Luxembourg,Belgium,0,2,-2,0,-2.095588235294116,-0.7683823529411775,-3.7480844920011744,-264.0,-78.0,-495.71000000000004
2006-03-01,Friendly,Mexico,Ghana,1,0,1,1,-1.1134615384615358,1.3465811965811945,0.03352251504872328,243.0,47.0,253.8599999999999
2006-03-01,Friendly,Netherlands,Ecuador,1,0,1,1,-2.4529074529074535,-3.026082026082026,1.3787810702001355,392.0,20.0,228.06999999999994
2006-03-01,AFC Asian Cup qualification,Qatar,Uzbekistan,2,1,1,1,-4.066666666666677,-5.933333333333334,-5.033246358497568,1.0,27.0,106.64999999999986
2006-03-01,Friendly,Russia,Brazil,0,1,-1,0,-4.424731961750226,-1.9761019350268825,1.4450103980920384,-506.0,-28.0,-279.03
2006-03-01,Friendly,Saudi Arabia,Portugal,0,3,-3,0,-9.511309144215396,-0.00930074621303234,-0.1270775758564806,-38.0,-48.0,-310.1300000000001
2006-03-01,Friendly,Scotland,Switzerland,1,3,-2,0,-0.9616595135908454,0.39753934191702456,-1.1568400764140145,67.0,-33.0,-181.79999999999995
2006-03-01,Friendly,Senegal,Norway,2,1,1,1,5.263286542356312,1.0194846008799487,0.18953794193632856,-204.0,31.0,156.8599999999999
2006-03-01,Friendly,Tunisia,Serbia,0,1,-1,0,-2.379092893524131,1.7477564879941774,-1.1925117824322031,-102.0,-9.0,-12.840000000000146
2006-03-01,Friendly,Wales,Paraguay,0,0,0,0,-5.422764227642276,-1.1746200070696382,1.4509572736364662,54.0,32.0,124.60000000000014
2006-03-15,Friendly,Saudi Arabia,Iraq,2,2,0,0,-6.689631881121237,-0.7477203647416424,1.8248130897171801,320.0,-1.0,-1.7699999999999818
2006-03-28,Friendly,Saudi Arabia,Poland,1,2,-1,0,-2.9682339253019236,0.02082562932363885,-0.8578070447144377,-8.0,-28.0,-92.23000000000002
2006-03-29,Friendly,Mexico,Paraguay,2,1,1,1,-4.019444444444446,-1.173671497584543,0.9597501571517704,291.0,45.0,238.30999999999995
2006-03-30,Friendly,Japan,Ecuador,1,0,1,1,-8.240592404771512,-0.48902207111162355,1.4469649398817719,432.0,9.0,98.36999999999989
2006-05-02,Friendly,Poland,Lithuania,0,1,-1,0,-0.02695351137487023,0.7314540059347188,-0.081510281795528,325.0,107.0,422.8699999999999
2006-05-05,Friendly,Mexico,Venezuela,1,0,1,1,-3.391993464052291,0.1434640522875803,1.058372936053524,309.0,20.0,133.64999999999986
2006-05-09,Kirin Cup,Japan,Bulgaria,1,2,-1,0,-4.848291012470121,-0.8895134716030242,1.05329715524611,436.0,64.0,333.30999999999995
2006-05-11,Friendly,Belgium,Saudi Arabia,2,1,1,1,7.007442338637581,-1.35889728231718,1.5790151894366353,-57.0,50.0,341.1400000000001
2006-05-13,Kirin Cup,Japan,Scotland,0,0,0,0,-0.5937455579246631,2.111698649609096,-0.7042872487703633,169.0,30.0,156.51
2006-05-14,Friendly,Poland,Faroe Islands,4,0,4,1,3.2230464886251227,2.7314540059347188,0.9409956662243042,331.0,110.0,429.8299999999999
2006-05-14,Friendly,Saudi Arabia,Togo,1,0,1,1,-9.911854103343465,-2.7477203647416424,2.013097743793774,321.0,64.0,272.5999999999999
2006-05-20,Friendly,Slovakia,Belgium,1,1,0,0,-1.345588235294116,1.7316176470588225,-1.2470947867087903,-208.0,-38.0,-293.3700000000001
2006-05-21,Friendly,Northern Ireland,Uruguay,0,1,-1,0,-7.000379996960028,-0.5660434716522253,1.007822270377682,-67.0,-63.0,-371.82000000000016
2006-05-23,Friendly,Austria,Croatia,1,4,-3,0,-4.622266675863969,-0.4666137821618257,-1.2587779630213198,157.0,-10.0,-109.75
2006-05-23,Friendly,Romania,Uruguay,0,2,-2,0,-0.7483106236845032,0.6046305527860873,-0.6240325917462206,-94.0,-34.0,-238.45000000000005
2006-05-24,Friendly,Belgium,Turkey,3,3,0,0,0.8825298160501234,-1.233765413381846,1.1842566363988638,-19.0,36.0,297.30999999999995
2006-05-24,Friendly,Colombia,Ecuador,1,1,0,0,-4.836148648648646,-1.6655405405405403,1.3769709495553384,555.0,18.0,196.87999999999988
2006-05-25,Friendly,Australia,Greece,1,0,1,1,-6.058617279510919,-0.10559201654229966,-0.4640987928970359,129.0,30.0,115.33999999999992
2006-05-26,Friendly,Czech Republic,Saudi Arabia,2,0,2,1,9.089936295124282,1.2545696798101353,-0.4544866212440315,-256.0,24.0,71.60000000000014
2006-05-26,Friendly,Turkey,Ghana,1,1,0,0,0.45237465856023107,1.545951185126441,-0.08671192755296264,174.0,22.0,93.88000000000011
2006-05-27,Friendly,Denmark,Paraguay,1,1,0,0,-6.3574181117533755,-1.7372874256513384,2.209620893592522,277.0,41.0,210.72000000000003
2006-05-27,Friendly,France,Mexico,1,0,1,1,1.6390763462849378,-0.2928084526244028,0.9124712187699329,618.0,15.0,219.80000000000018
2006-05-27,Friendly,Germany,Luxembourg,7,0,7,1,-0.09912280701755094,1.0776315789473685,3.2918838727919564,1132.0,71.0,409.28999999999996
2006-05-27,Friendly,Netherlands,Cameroon,1,0,1,1,0.40944326990839386,-0.5417954138884369,-0.6910780414570317,343.0,44.0,300.03999999999996
2006-05-27,Friendly,Serbia,Uruguay,1,1,0,0,0.9664848395498495,-0.7106491719494805,-0.5461705446744087,-20.0,-21.0,-206.25
2006-05-27,Friendly,Spain,Russia,0,0,0,0,3.4685678000346343,-0.020053621710378167,-0.3291082511405614,713.0,30.0,329.09000000000015
